date,medicine,sale
2025-02-18,Arteether,3
2025-02-18,Sulfadoxine-Pyrimethamine,2
2025-02-18,Artemisinin,2
2025-02-18,Artequin,2
2025-02-19,Coartem,13
2025-02-19,Chloroquine,10
2025-02-19,Fansidar,5
2025-02-19,Artheget,7
2025-02-19,Amdaquin,1
2025-02-19,Basoquin,6
2025-02-19,Gen-M,8
2025-02-19,Primaquine,9
2025-02-19,Quinine,8
2025-02-19,Mefloquine,4
2025-02-19,Artesunate,3
2025-02-19,Arteether,4
2025-02-19,Sulfadoxine-Pyrimethamine,4
2025-02-19,Artemisinin,4
2025-02-19,Artequin,2
2025-02-20,Coartem,27
2025-02-20,Chloroquine,11
2025-02-20,Fansidar,14
2025-02-20,Artheget,9
2025-02-20,Amdaquin,7
2025-02-20,Basoquin,11
2025-02-20,Gen-M,7
2025-02-20,Primaquine,13
2025-02-20,Quinine,7
2025-02-20,Mefloquine,6
2025-02-20,Artesunate,4
2025-02-20,Arteether,4
2025-02-20,Sulfadoxine-Pyrimethamine,5
2025-02-20,Artemisinin,3
2025-02-20,Artequin,1
