date,brand_name,total_sales
3/10/2024,Relifal,14
4/10/2024,Relifal,10
5/10/2024,Relifal,13
6/10/2024,Relifal,5
7/10/2024,Relifal,21
8/10/2024,Relifal,15
9/10/2024,Relifal,10
10/10/2024,Relifal,26
11/10/2024,Relifal,7
12/10/2024,Relifal,7
13/10/2024,Relifal,20
14/10/2024,Relifal,16
15/10/2024,Relifal,16
16/10/2024,Relifal,14
17/10/2024,Relifal,16
18/10/2024,Relifal,9
19/10/2024,Relifal,15
20/10/2024,Relifal,26
21/10/2024,Relifal,15
22/10/2024,Relifal,25
23/10/2024,Relifal,13
24/10/2024,Relifal,10
25/10/2024,Relifal,10
26/10/2024,Relifal,10
27/10/2024,Relifal,14
28/10/2024,Relifal,21
29/10/2024,Relifal,12
30/10/2024,Relifal,14
31/10/2024,Relifal,20
1/11/2024,Relifal,2
2/11/2024,Relifal,8
3/11/2024,Relifal,3
4/11/2024,Relifal,9
5/11/2024,Relifal,3
6/11/2024,Relifal,10
7/11/2024,Relifal,9
8/11/2024,Relifal,5
9/11/2024,Relifal,6
10/11/2024,Relifal,7
11/11/2024,Relifal,5
12/11/2024,Relifal,5
13/11/2024,Relifal,7
14/11/2024,Relifal,13
15/11/2024,Relifal,11
16/11/2024,Relifal,11
17/11/2024,Relifal,10
18/11/2024,Relifal,9
19/11/2024,Relifal,3
20/11/2024,Relifal,12
21/11/2024,Relifal,7
22/11/2024,Relifal,9
23/11/2024,Relifal,14
24/11/2024,Relifal,2
25/11/2024,Relifal,12
26/11/2024,Relifal,8
27/11/2024,Relifal,11
28/11/2024,Relifal,9
29/11/2024,Relifal,2
30/11/2024,Relifal,21
1/12/2024,Relifal,7
2/12/2024,Relifal,4
3/12/2024,Relifal,10
4/12/2024,Relifal,8
5/12/2024,Relifal,10
6/12/2024,Relifal,3
7/12/2024,Relifal,16
8/12/2024,Relifal,9
9/12/2024,Relifal,9
10/12/2024,Relifal,11
11/12/2024,Relifal,7
12/12/2024,Relifal,8
13/12/2024,Relifal,12
14/12/2024,Relifal,7
15/12/2024,Relifal,5
16/12/2024,Relifal,4
17/12/2024,Relifal,10
18/12/2024,Relifal,10
19/12/2024,Relifal,4
20/12/2024,Relifal,8
21/12/2024,Relifal,4
22/12/2024,Relifal,13
23/12/2024,Relifal,9
24/12/2024,Relifal,6
25/12/2024,Relifal,3
26/12/2024,Relifal,11
27/12/2024,Relifal,5
28/12/2024,Relifal,11
29/12/2024,Relifal,5
30/12/2024,Relifal,6
31/12/2024,Relifal,27
1/1/2025,Relifal,5
2/1/2025,Relifal,9
3/1/2025,Relifal,10
4/1/2025,Relifal,7
5/1/2025,Relifal,5
6/1/2025,Relifal,14
7/1/2025,Relifal,14
8/1/2025,Relifal,9
9/1/2025,Relifal,13
10/1/2025,Relifal,15
11/1/2025,Relifal,14
12/1/2025,Relifal,13
13/01/2025,Relifal,21
14/01/2025,Relifal,5
15/01/2025,Relifal,18
16/01/2025,Relifal,18
17/01/2025,Relifal,9
18/01/2025,Relifal,25
19/01/2025,Relifal,29
20/01/2025,Relifal,22
21/01/2025,Relifal,3
22/01/2025,Relifal,25
23/01/2025,Relifal,23
24/01/2025,Relifal,9
25/01/2025,Relifal,12
26/01/2025,Relifal,8
27/01/2025,Relifal,13
28/01/2025,Relifal,9
29/01/2025,Relifal,17
30/01/2025,Relifal,14
31/01/2025,Relifal,26
1/2/2025,Relifal,3
2/2/2025,Relifal,17
3/2/2025,Relifal,10
4/2/2025,Relifal,4
5/2/2025,Relifal,11
6/2/2025,Relifal,4
7/2/2025,Relifal,10
8/2/2025,Relifal,10
9/2/2025,Relifal,27
10/2/2025,Relifal,17
11/2/2025,Relifal,11
12/2/2025,Relifal,13
13/02/2025,Relifal,4
14/02/2025,Relifal,11
15/02/2025,Relifal,14
16/02/2025,Relifal,11
17/02/2025,Relifal,24
18/02/2025,Relifal,15
19/02/2025,Relifal,5
20/02/2025,Relifal,16
1/1/2024,Vitamin C Tablets,16
2/1/2024,Vitamin C Tablets,4
3/1/2024,Vitamin C Tablets,12
4/1/2024,Vitamin C Tablets,9
5/1/2024,Vitamin C Tablets,10
6/1/2024,Vitamin C Tablets,7
7/1/2024,Vitamin C Tablets,11
8/1/2024,Vitamin C Tablets,12
9/1/2024,Vitamin C Tablets,9
10/1/2024,Vitamin C Tablets,11
11/1/2024,Vitamin C Tablets,9
12/1/2024,Vitamin C Tablets,3
13/01/2024,Vitamin C Tablets,10
14/01/2024,Vitamin C Tablets,12
15/01/2024,Vitamin C Tablets,8
16/01/2024,Vitamin C Tablets,8
17/01/2024,Vitamin C Tablets,6
18/01/2024,Vitamin C Tablets,6
19/01/2024,Vitamin C Tablets,17
20/01/2024,Vitamin C Tablets,4
21/01/2024,Vitamin C Tablets,5
22/01/2024,Vitamin C Tablets,11
23/01/2024,Vitamin C Tablets,4
24/01/2024,Vitamin C Tablets,9
25/01/2024,Vitamin C Tablets,9
26/01/2024,Vitamin C Tablets,1
27/01/2024,Vitamin C Tablets,9
28/01/2024,Vitamin C Tablets,3
29/01/2024,Vitamin C Tablets,0
30/01/2024,Vitamin C Tablets,6
31/01/2024,Vitamin C Tablets,20
1/2/2024,Vitamin C Tablets,3
2/2/2024,Vitamin C Tablets,9
3/2/2024,Vitamin C Tablets,11
4/2/2024,Vitamin C Tablets,11
5/2/2024,Vitamin C Tablets,4
6/2/2024,Vitamin C Tablets,8
7/2/2024,Vitamin C Tablets,12
8/2/2024,Vitamin C Tablets,11
9/2/2024,Vitamin C Tablets,11
10/2/2024,Vitamin C Tablets,14
11/2/2024,Vitamin C Tablets,4
12/2/2024,Vitamin C Tablets,3
13/02/2024,Vitamin C Tablets,6
14/02/2024,Vitamin C Tablets,7
15/02/2024,Vitamin C Tablets,3
16/02/2024,Vitamin C Tablets,7
17/02/2024,Vitamin C Tablets,13
18/02/2024,Vitamin C Tablets,11
19/02/2024,Vitamin C Tablets,10
20/02/2024,Vitamin C Tablets,16
21/02/2024,Vitamin C Tablets,9
22/02/2024,Vitamin C Tablets,8
23/02/2024,Vitamin C Tablets,1
24/02/2024,Vitamin C Tablets,7
25/02/2024,Vitamin C Tablets,12
26/02/2024,Vitamin C Tablets,15
27/02/2024,Vitamin C Tablets,8
28/02/2024,Vitamin C Tablets,12
29/02/2024,Vitamin C Tablets,18
1/3/2024,Vitamin C Tablets,7
2/3/2024,Vitamin C Tablets,9
3/3/2024,Vitamin C Tablets,17
4/3/2024,Vitamin C Tablets,5
5/3/2024,Vitamin C Tablets,8
6/3/2024,Vitamin C Tablets,13
7/3/2024,Vitamin C Tablets,3
8/3/2024,Vitamin C Tablets,14
9/3/2024,Vitamin C Tablets,14
10/3/2024,Vitamin C Tablets,7
11/3/2024,Vitamin C Tablets,14
12/3/2024,Vitamin C Tablets,10
13/03/2024,Vitamin C Tablets,11
14/03/2024,Vitamin C Tablets,15
15/03/2024,Vitamin C Tablets,18
16/03/2024,Vitamin C Tablets,12
17/03/2024,Vitamin C Tablets,4
18/03/2024,Vitamin C Tablets,7
19/03/2024,Vitamin C Tablets,2
20/03/2024,Vitamin C Tablets,6
21/03/2024,Vitamin C Tablets,17
22/03/2024,Vitamin C Tablets,19
23/03/2024,Vitamin C Tablets,4
24/03/2024,Vitamin C Tablets,10
25/03/2024,Vitamin C Tablets,18
26/03/2024,Vitamin C Tablets,7
27/03/2024,Vitamin C Tablets,12
28/03/2024,Vitamin C Tablets,19
29/03/2024,Vitamin C Tablets,4
30/03/2024,Vitamin C Tablets,8
31/03/2024,Vitamin C Tablets,19
1/4/2024,Vitamin C Tablets,12
2/4/2024,Vitamin C Tablets,8
3/4/2024,Vitamin C Tablets,10
4/4/2024,Vitamin C Tablets,7
5/4/2024,Vitamin C Tablets,5
6/4/2024,Vitamin C Tablets,13
7/4/2024,Vitamin C Tablets,6
8/4/2024,Vitamin C Tablets,13
9/4/2024,Vitamin C Tablets,9
10/4/2024,Vitamin C Tablets,8
11/4/2024,Vitamin C Tablets,13
12/4/2024,Vitamin C Tablets,7
13/04/2024,Vitamin C Tablets,9
14/04/2024,Vitamin C Tablets,14
15/04/2024,Vitamin C Tablets,10
16/04/2024,Vitamin C Tablets,11
17/04/2024,Vitamin C Tablets,10
18/04/2024,Vitamin C Tablets,8
19/04/2024,Vitamin C Tablets,9
20/04/2024,Vitamin C Tablets,3
21/04/2024,Vitamin C Tablets,14
22/04/2024,Vitamin C Tablets,2
23/04/2024,Vitamin C Tablets,10
24/04/2024,Vitamin C Tablets,6
25/04/2024,Vitamin C Tablets,5
26/04/2024,Vitamin C Tablets,8
27/04/2024,Vitamin C Tablets,10
28/04/2024,Vitamin C Tablets,3
29/04/2024,Vitamin C Tablets,9
30/04/2024,Vitamin C Tablets,26
1/5/2024,Vitamin C Tablets,12
2/5/2024,Vitamin C Tablets,9
3/5/2024,Vitamin C Tablets,12
4/5/2024,Vitamin C Tablets,13
5/5/2024,Vitamin C Tablets,3
6/5/2024,Vitamin C Tablets,1
7/5/2024,Vitamin C Tablets,15
8/5/2024,Vitamin C Tablets,4
9/5/2024,Vitamin C Tablets,9
10/5/2024,Vitamin C Tablets,9
11/5/2024,Vitamin C Tablets,9
12/5/2024,Vitamin C Tablets,1
13/05/2024,Vitamin C Tablets,9
14/05/2024,Vitamin C Tablets,10
15/05/2024,Vitamin C Tablets,6
16/05/2024,Vitamin C Tablets,14
17/05/2024,Vitamin C Tablets,8
18/05/2024,Vitamin C Tablets,12
19/05/2024,Vitamin C Tablets,5
20/05/2024,Vitamin C Tablets,11
21/05/2024,Vitamin C Tablets,5
22/05/2024,Vitamin C Tablets,23
23/05/2024,Vitamin C Tablets,13
24/05/2024,Vitamin C Tablets,13
25/05/2024,Vitamin C Tablets,4
26/05/2024,Vitamin C Tablets,21
27/05/2024,Vitamin C Tablets,13
28/05/2024,Vitamin C Tablets,11
29/05/2024,Vitamin C Tablets,7
30/05/2024,Vitamin C Tablets,9
31/05/2024,Vitamin C Tablets,19
1/6/2024,Vitamin C Tablets,6
2/6/2024,Vitamin C Tablets,6
3/6/2024,Vitamin C Tablets,6
4/6/2024,Vitamin C Tablets,16
5/6/2024,Vitamin C Tablets,14
6/6/2024,Vitamin C Tablets,13
7/6/2024,Vitamin C Tablets,6
8/6/2024,Vitamin C Tablets,11
9/6/2024,Vitamin C Tablets,10
10/6/2024,Vitamin C Tablets,13
11/6/2024,Vitamin C Tablets,8
12/6/2024,Vitamin C Tablets,3
13/06/2024,Vitamin C Tablets,9
14/06/2024,Vitamin C Tablets,10
15/06/2024,Vitamin C Tablets,14
16/06/2024,Vitamin C Tablets,9
17/06/2024,Vitamin C Tablets,6
18/06/2024,Vitamin C Tablets,7
19/06/2024,Vitamin C Tablets,7
20/06/2024,Vitamin C Tablets,10
21/06/2024,Vitamin C Tablets,11
22/06/2024,Vitamin C Tablets,9
23/06/2024,Vitamin C Tablets,11
24/06/2024,Vitamin C Tablets,14
25/06/2024,Vitamin C Tablets,7
26/06/2024,Vitamin C Tablets,14
27/06/2024,Vitamin C Tablets,8
28/06/2024,Vitamin C Tablets,7
29/06/2024,Vitamin C Tablets,4
30/06/2024,Vitamin C Tablets,18
1/7/2024,Vitamin C Tablets,18
2/7/2024,Vitamin C Tablets,5
3/7/2024,Vitamin C Tablets,8
4/7/2024,Vitamin C Tablets,16
5/7/2024,Vitamin C Tablets,21
6/7/2024,Vitamin C Tablets,2
7/7/2024,Vitamin C Tablets,10
8/7/2024,Vitamin C Tablets,10
9/7/2024,Vitamin C Tablets,7
10/7/2024,Vitamin C Tablets,16
11/7/2024,Vitamin C Tablets,29
12/7/2024,Vitamin C Tablets,8
13/07/2024,Vitamin C Tablets,10
14/07/2024,Vitamin C Tablets,14
15/07/2024,Vitamin C Tablets,24
16/07/2024,Vitamin C Tablets,10
17/07/2024,Vitamin C Tablets,14
18/07/2024,Vitamin C Tablets,14
19/07/2024,Vitamin C Tablets,15
20/07/2024,Vitamin C Tablets,11
21/07/2024,Vitamin C Tablets,17
22/07/2024,Vitamin C Tablets,12
23/07/2024,Vitamin C Tablets,22
24/07/2024,Vitamin C Tablets,10
25/07/2024,Vitamin C Tablets,13
26/07/2024,Vitamin C Tablets,11
27/07/2024,Vitamin C Tablets,22
28/07/2024,Vitamin C Tablets,6
29/07/2024,Vitamin C Tablets,29
30/07/2024,Vitamin C Tablets,6
31/07/2024,Vitamin C Tablets,21
1/8/2024,Vitamin C Tablets,19
2/8/2024,Vitamin C Tablets,17
3/8/2024,Vitamin C Tablets,25
4/8/2024,Vitamin C Tablets,16
5/8/2024,Vitamin C Tablets,17
6/8/2024,Vitamin C Tablets,17
7/8/2024,Vitamin C Tablets,20
8/8/2024,Vitamin C Tablets,28
9/8/2024,Vitamin C Tablets,14
10/8/2024,Vitamin C Tablets,23
11/8/2024,Vitamin C Tablets,8
12/8/2024,Vitamin C Tablets,28
13/08/2024,Vitamin C Tablets,9
14/08/2024,Vitamin C Tablets,15
15/08/2024,Vitamin C Tablets,16
16/08/2024,Vitamin C Tablets,20
17/08/2024,Vitamin C Tablets,13
18/08/2024,Vitamin C Tablets,8
19/08/2024,Vitamin C Tablets,11
20/08/2024,Vitamin C Tablets,20
21/08/2024,Vitamin C Tablets,7
22/08/2024,Vitamin C Tablets,19
23/08/2024,Vitamin C Tablets,12
24/08/2024,Vitamin C Tablets,22
25/08/2024,Vitamin C Tablets,14
26/08/2024,Vitamin C Tablets,24
27/08/2024,Vitamin C Tablets,18
28/08/2024,Vitamin C Tablets,9
29/08/2024,Vitamin C Tablets,6
30/08/2024,Vitamin C Tablets,26
31/08/2024,Vitamin C Tablets,24
1/9/2024,Vitamin C Tablets,19
2/9/2024,Vitamin C Tablets,8
3/9/2024,Vitamin C Tablets,11
4/9/2024,Vitamin C Tablets,9
5/9/2024,Vitamin C Tablets,12
6/9/2024,Vitamin C Tablets,19
7/9/2024,Vitamin C Tablets,20
8/9/2024,Vitamin C Tablets,11
9/9/2024,Vitamin C Tablets,10
10/9/2024,Vitamin C Tablets,21
11/9/2024,Vitamin C Tablets,15
12/9/2024,Vitamin C Tablets,18
13/09/2024,Vitamin C Tablets,21
14/09/2024,Vitamin C Tablets,28
15/09/2024,Vitamin C Tablets,19
16/09/2024,Vitamin C Tablets,13
17/09/2024,Vitamin C Tablets,22
18/09/2024,Vitamin C Tablets,13
19/09/2024,Vitamin C Tablets,18
20/09/2024,Vitamin C Tablets,14
21/09/2024,Vitamin C Tablets,21
22/09/2024,Vitamin C Tablets,21
23/09/2024,Vitamin C Tablets,14
24/09/2024,Vitamin C Tablets,17
25/09/2024,Vitamin C Tablets,28
26/09/2024,Vitamin C Tablets,18
27/09/2024,Vitamin C Tablets,24
28/09/2024,Vitamin C Tablets,26
29/09/2024,Vitamin C Tablets,6
30/09/2024,Vitamin C Tablets,18
1/10/2024,Vitamin C Tablets,12
2/10/2024,Vitamin C Tablets,5
3/10/2024,Vitamin C Tablets,15
4/10/2024,Vitamin C Tablets,12
5/10/2024,Vitamin C Tablets,11
6/10/2024,Vitamin C Tablets,3
7/10/2024,Vitamin C Tablets,16
8/10/2024,Vitamin C Tablets,12
9/10/2024,Vitamin C Tablets,12
10/10/2024,Vitamin C Tablets,15
11/10/2024,Vitamin C Tablets,14
12/10/2024,Vitamin C Tablets,6
13/10/2024,Vitamin C Tablets,14
14/10/2024,Vitamin C Tablets,12
15/10/2024,Vitamin C Tablets,13
16/10/2024,Vitamin C Tablets,8
17/10/2024,Vitamin C Tablets,14
18/10/2024,Vitamin C Tablets,9
19/10/2024,Vitamin C Tablets,6
20/10/2024,Vitamin C Tablets,22
21/10/2024,Vitamin C Tablets,22
22/10/2024,Vitamin C Tablets,26
23/10/2024,Vitamin C Tablets,14
24/10/2024,Vitamin C Tablets,10
25/10/2024,Vitamin C Tablets,15
26/10/2024,Vitamin C Tablets,10
27/10/2024,Vitamin C Tablets,13
28/10/2024,Vitamin C Tablets,16
29/10/2024,Vitamin C Tablets,17
30/10/2024,Vitamin C Tablets,10
31/10/2024,Vitamin C Tablets,20
1/11/2024,Vitamin C Tablets,2
2/11/2024,Vitamin C Tablets,4
3/11/2024,Vitamin C Tablets,1
4/11/2024,Vitamin C Tablets,11
5/11/2024,Vitamin C Tablets,6
6/11/2024,Vitamin C Tablets,10
7/11/2024,Vitamin C Tablets,12
8/11/2024,Vitamin C Tablets,12
9/11/2024,Vitamin C Tablets,5
10/11/2024,Vitamin C Tablets,3
11/11/2024,Vitamin C Tablets,7
12/11/2024,Vitamin C Tablets,8
13/11/2024,Vitamin C Tablets,4
14/11/2024,Vitamin C Tablets,17
15/11/2024,Vitamin C Tablets,8
16/11/2024,Vitamin C Tablets,12
17/11/2024,Vitamin C Tablets,10
18/11/2024,Vitamin C Tablets,9
19/11/2024,Vitamin C Tablets,12
20/11/2024,Vitamin C Tablets,11
21/11/2024,Vitamin C Tablets,0
22/11/2024,Vitamin C Tablets,6
23/11/2024,Vitamin C Tablets,11
24/11/2024,Vitamin C Tablets,6
25/11/2024,Vitamin C Tablets,7
26/11/2024,Vitamin C Tablets,13
27/11/2024,Vitamin C Tablets,8
28/11/2024,Vitamin C Tablets,13
29/11/2024,Vitamin C Tablets,5
30/11/2024,Vitamin C Tablets,26
1/12/2024,Vitamin C Tablets,4
2/12/2024,Vitamin C Tablets,5
3/12/2024,Vitamin C Tablets,9
4/12/2024,Vitamin C Tablets,5
5/12/2024,Vitamin C Tablets,12
6/12/2024,Vitamin C Tablets,6
7/12/2024,Vitamin C Tablets,13
8/12/2024,Vitamin C Tablets,16
9/12/2024,Vitamin C Tablets,11
10/12/2024,Vitamin C Tablets,14
11/12/2024,Vitamin C Tablets,3
12/12/2024,Vitamin C Tablets,8
13/12/2024,Vitamin C Tablets,8
14/12/2024,Vitamin C Tablets,2
15/12/2024,Vitamin C Tablets,2
16/12/2024,Vitamin C Tablets,9
17/12/2024,Vitamin C Tablets,5
18/12/2024,Vitamin C Tablets,7
19/12/2024,Vitamin C Tablets,3
20/12/2024,Vitamin C Tablets,6
21/12/2024,Vitamin C Tablets,9
22/12/2024,Vitamin C Tablets,11
23/12/2024,Vitamin C Tablets,4
24/12/2024,Vitamin C Tablets,3
25/12/2024,Vitamin C Tablets,7
26/12/2024,Vitamin C Tablets,1
27/12/2024,Vitamin C Tablets,6
28/12/2024,Vitamin C Tablets,7
29/12/2024,Vitamin C Tablets,5
30/12/2024,Vitamin C Tablets,6
31/12/2024,Vitamin C Tablets,24
1/1/2025,Vitamin C Tablets,6
2/1/2025,Vitamin C Tablets,5
3/1/2025,Vitamin C Tablets,16
4/1/2025,Vitamin C Tablets,12
5/1/2025,Vitamin C Tablets,4
6/1/2025,Vitamin C Tablets,9
7/1/2025,Vitamin C Tablets,15
8/1/2025,Vitamin C Tablets,8
9/1/2025,Vitamin C Tablets,11
10/1/2025,Vitamin C Tablets,11
11/1/2025,Vitamin C Tablets,6
12/1/2025,Vitamin C Tablets,13
13/01/2025,Vitamin C Tablets,23
14/01/2025,Vitamin C Tablets,12
15/01/2025,Vitamin C Tablets,22
16/01/2025,Vitamin C Tablets,24
17/01/2025,Vitamin C Tablets,8
18/01/2025,Vitamin C Tablets,16
19/01/2025,Vitamin C Tablets,20
20/01/2025,Vitamin C Tablets,14
21/01/2025,Vitamin C Tablets,6
22/01/2025,Vitamin C Tablets,19
23/01/2025,Vitamin C Tablets,16
24/01/2025,Vitamin C Tablets,14
25/01/2025,Vitamin C Tablets,11
26/01/2025,Vitamin C Tablets,11
27/01/2025,Vitamin C Tablets,18
28/01/2025,Vitamin C Tablets,17
29/01/2025,Vitamin C Tablets,12
30/01/2025,Vitamin C Tablets,14
31/01/2025,Vitamin C Tablets,27
1/2/2025,Vitamin C Tablets,10
2/2/2025,Vitamin C Tablets,14
3/2/2025,Vitamin C Tablets,11
4/2/2025,Vitamin C Tablets,9
5/2/2025,Vitamin C Tablets,15
6/2/2025,Vitamin C Tablets,5
7/2/2025,Vitamin C Tablets,9
8/2/2025,Vitamin C Tablets,8
9/2/2025,Vitamin C Tablets,18
10/2/2025,Vitamin C Tablets,8
11/2/2025,Vitamin C Tablets,9
12/2/2025,Vitamin C Tablets,8
13/02/2025,Vitamin C Tablets,5
14/02/2025,Vitamin C Tablets,9
15/02/2025,Vitamin C Tablets,6
16/02/2025,Vitamin C Tablets,7
17/02/2025,Vitamin C Tablets,19
18/02/2025,Vitamin C Tablets,9
19/02/2025,Vitamin C Tablets,4
20/02/2025,Vitamin C Tablets,19
1/1/2024,Werisol ORS Powder,17
2/1/2024,Werisol ORS Powder,0
3/1/2024,Werisol ORS Powder,17
4/1/2024,Werisol ORS Powder,12
5/1/2024,Werisol ORS Powder,15
6/1/2024,Werisol ORS Powder,4
7/1/2024,Werisol ORS Powder,15
8/1/2024,Werisol ORS Powder,13
9/1/2024,Werisol ORS Powder,12
10/1/2024,Werisol ORS Powder,11
11/1/2024,Werisol ORS Powder,6
12/1/2024,Werisol ORS Powder,11
13/01/2024,Werisol ORS Powder,11
14/01/2024,Werisol ORS Powder,9
15/01/2024,Werisol ORS Powder,11
16/01/2024,Werisol ORS Powder,20
17/01/2024,Werisol ORS Powder,6
18/01/2024,Werisol ORS Powder,11
19/01/2024,Werisol ORS Powder,11
20/01/2024,Werisol ORS Powder,3
21/01/2024,Werisol ORS Powder,7
22/01/2024,Werisol ORS Powder,7
23/01/2024,Werisol ORS Powder,4
24/01/2024,Werisol ORS Powder,5
25/01/2024,Werisol ORS Powder,5
26/01/2024,Werisol ORS Powder,6
27/01/2024,Werisol ORS Powder,21
28/01/2024,Werisol ORS Powder,3
29/01/2024,Werisol ORS Powder,8
30/01/2024,Werisol ORS Powder,11
31/01/2024,Werisol ORS Powder,17
1/2/2024,Werisol ORS Powder,1
2/2/2024,Werisol ORS Powder,8
3/2/2024,Werisol ORS Powder,11
4/2/2024,Werisol ORS Powder,12
5/2/2024,Werisol ORS Powder,14
6/2/2024,Werisol ORS Powder,8
7/2/2024,Werisol ORS Powder,11
8/2/2024,Werisol ORS Powder,11
9/2/2024,Werisol ORS Powder,13
10/2/2024,Werisol ORS Powder,10
11/2/2024,Werisol ORS Powder,4
12/2/2024,Werisol ORS Powder,5
13/02/2024,Werisol ORS Powder,6
14/02/2024,Werisol ORS Powder,15
15/02/2024,Werisol ORS Powder,13
16/02/2024,Werisol ORS Powder,2
17/02/2024,Werisol ORS Powder,13
18/02/2024,Werisol ORS Powder,9
19/02/2024,Werisol ORS Powder,14
20/02/2024,Werisol ORS Powder,16
21/02/2024,Werisol ORS Powder,6
22/02/2024,Werisol ORS Powder,10
23/02/2024,Werisol ORS Powder,4
24/02/2024,Werisol ORS Powder,1
25/02/2024,Werisol ORS Powder,15
26/02/2024,Werisol ORS Powder,5
27/02/2024,Werisol ORS Powder,1
28/02/2024,Werisol ORS Powder,11
29/02/2024,Werisol ORS Powder,13
1/3/2024,Werisol ORS Powder,13
2/3/2024,Werisol ORS Powder,2
3/3/2024,Werisol ORS Powder,10
4/3/2024,Werisol ORS Powder,11
5/3/2024,Werisol ORS Powder,11
6/3/2024,Werisol ORS Powder,10
7/3/2024,Werisol ORS Powder,7
8/3/2024,Werisol ORS Powder,16
9/3/2024,Werisol ORS Powder,8
10/3/2024,Werisol ORS Powder,11
11/3/2024,Werisol ORS Powder,5
12/3/2024,Werisol ORS Powder,10
13/03/2024,Werisol ORS Powder,12
14/03/2024,Werisol ORS Powder,8
15/03/2024,Werisol ORS Powder,17
16/03/2024,Werisol ORS Powder,12
17/03/2024,Werisol ORS Powder,9
18/03/2024,Werisol ORS Powder,11
19/03/2024,Werisol ORS Powder,5
20/03/2024,Werisol ORS Powder,10
21/03/2024,Werisol ORS Powder,15
22/03/2024,Werisol ORS Powder,7
23/03/2024,Werisol ORS Powder,13
24/03/2024,Werisol ORS Powder,14
25/03/2024,Werisol ORS Powder,21
26/03/2024,Werisol ORS Powder,10
27/03/2024,Werisol ORS Powder,9
28/03/2024,Werisol ORS Powder,18
29/03/2024,Werisol ORS Powder,4
30/03/2024,Werisol ORS Powder,12
31/03/2024,Werisol ORS Powder,19
1/4/2024,Werisol ORS Powder,3
2/4/2024,Werisol ORS Powder,5
3/4/2024,Werisol ORS Powder,13
4/4/2024,Werisol ORS Powder,7
5/4/2024,Werisol ORS Powder,9
6/4/2024,Werisol ORS Powder,14
7/4/2024,Werisol ORS Powder,18
8/4/2024,Werisol ORS Powder,13
9/4/2024,Werisol ORS Powder,13
10/4/2024,Werisol ORS Powder,12
11/4/2024,Werisol ORS Powder,12
12/4/2024,Werisol ORS Powder,13
13/04/2024,Werisol ORS Powder,11
14/04/2024,Werisol ORS Powder,9
15/04/2024,Werisol ORS Powder,4
16/04/2024,Werisol ORS Powder,13
17/04/2024,Werisol ORS Powder,16
18/04/2024,Werisol ORS Powder,6
19/04/2024,Werisol ORS Powder,11
20/04/2024,Werisol ORS Powder,6
21/04/2024,Werisol ORS Powder,8
22/04/2024,Werisol ORS Powder,8
23/04/2024,Werisol ORS Powder,14
24/04/2024,Werisol ORS Powder,11
25/04/2024,Werisol ORS Powder,8
26/04/2024,Werisol ORS Powder,12
27/04/2024,Werisol ORS Powder,13
28/04/2024,Werisol ORS Powder,15
29/04/2024,Werisol ORS Powder,13
30/04/2024,Werisol ORS Powder,15
1/5/2024,Werisol ORS Powder,11
2/5/2024,Werisol ORS Powder,11
3/5/2024,Werisol ORS Powder,9
4/5/2024,Werisol ORS Powder,9
5/5/2024,Werisol ORS Powder,3
6/5/2024,Werisol ORS Powder,0
7/5/2024,Werisol ORS Powder,15
8/5/2024,Werisol ORS Powder,14
9/5/2024,Werisol ORS Powder,5
10/5/2024,Werisol ORS Powder,12
11/5/2024,Werisol ORS Powder,8
12/5/2024,Werisol ORS Powder,7
13/05/2024,Werisol ORS Powder,17
14/05/2024,Werisol ORS Powder,17
15/05/2024,Werisol ORS Powder,11
16/05/2024,Werisol ORS Powder,14
17/05/2024,Werisol ORS Powder,15
18/05/2024,Werisol ORS Powder,8
19/05/2024,Werisol ORS Powder,5
20/05/2024,Werisol ORS Powder,14
21/05/2024,Werisol ORS Powder,11
22/05/2024,Werisol ORS Powder,21
23/05/2024,Werisol ORS Powder,8
24/05/2024,Werisol ORS Powder,8
25/05/2024,Werisol ORS Powder,7
26/05/2024,Werisol ORS Powder,10
27/05/2024,Werisol ORS Powder,14
28/05/2024,Werisol ORS Powder,10
29/05/2024,Werisol ORS Powder,8
30/05/2024,Werisol ORS Powder,6
31/05/2024,Werisol ORS Powder,18
1/6/2024,Werisol ORS Powder,12
2/6/2024,Werisol ORS Powder,8
3/6/2024,Werisol ORS Powder,11
4/6/2024,Werisol ORS Powder,9
5/6/2024,Werisol ORS Powder,14
6/6/2024,Werisol ORS Powder,14
7/6/2024,Werisol ORS Powder,9
8/6/2024,Werisol ORS Powder,12
9/6/2024,Werisol ORS Powder,14
10/6/2024,Werisol ORS Powder,8
11/6/2024,Werisol ORS Powder,13
12/6/2024,Werisol ORS Powder,12
13/06/2024,Werisol ORS Powder,19
14/06/2024,Werisol ORS Powder,16
15/06/2024,Werisol ORS Powder,18
16/06/2024,Werisol ORS Powder,8
17/06/2024,Werisol ORS Powder,4
18/06/2024,Werisol ORS Powder,10
19/06/2024,Werisol ORS Powder,11
20/06/2024,Werisol ORS Powder,14
21/06/2024,Werisol ORS Powder,15
22/06/2024,Werisol ORS Powder,9
23/06/2024,Werisol ORS Powder,13
24/06/2024,Werisol ORS Powder,16
25/06/2024,Werisol ORS Powder,9
26/06/2024,Werisol ORS Powder,13
27/06/2024,Werisol ORS Powder,7
28/06/2024,Werisol ORS Powder,2
29/06/2024,Werisol ORS Powder,4
30/06/2024,Werisol ORS Powder,13
1/7/2024,Werisol ORS Powder,9
